Time,Rotor Angle,Rotor Speed,EQ' Volts, ED' Volts,Term Volts,Elec Power Re,Elec Pwr Im,Fld Volts,Mech Power, Satn Factor, Air Gap Volts,Elec MW,Elec MVAr
0.0,-16.548174,0.0,1.0632585,0.0,0.9996536,0.0063895993,0.2119371,1.0632585,0.005896572,1.0,0.999652,1.2779199,42.38742
0.02,-16.548521,-1.7532653E-6,1.0632585,0.0,0.9996527,0.0063766595,0.21193977,1.0632585,0.005896572,1.0,0.99965113,1.2753319,42.387955
0.04,-16.549906,-3.0641227E-6,1.0632585,0.0,0.99964917,0.006325273,0.21195133,1.0632585,0.005896572,1.0,0.9996475,1.2650546,42.390266
0.06,-16.55216,-4.186745E-6,1.0632585,0.0,0.99964327,0.0062413625,0.21196976,1.0632585,0.005896572,1.0,0.9996417,1.2482725,42.39395
0.08,-16.555214,-5.0332555E-6,1.0632585,0.0,0.9996352,0.0061286446,0.21199484,1.0632585,0.005896572,1.0,0.9996338,1.2257289,42.398968
0.1,-16.558964,-5.5280766E-6,1.0632585,0.0,0.89127946,4.3736398E-4,0.51093817,1.0632585,0.005896572,1.0,0.8912794,0.0874728,102.18764
0.12,-16.614624,1.01750375E-5,1.0632585,0.0,0.8911441,-0.0010262132,0.5112625,1.0632585,0.005896572,1.0,0.891144,-0.20524263,102.252495
0.14,-16.874283,3.3657012E-5,1.0632585,0.0,0.89050794,-0.007822566,0.5127762,1.0632585,0.005896572,1.0,0.8905052,-1.5645132,102.55524
0.16,-17.331238,7.9843E-5,1.0632585,0.0,0.88936275,-0.019692868,0.5154601,1.0632585,0.005896572,1.0,0.88934535,-3.9385736,103.09202
0.18,-17.974113,1.6255723E-4,1.0632585,0.0,0.8876943,-0.03616959,0.5192835,1.0632585,0.005896572,1.0,0.8876356,-7.2339177,103.8567
0.2,-18.78729,2.9395774E-4,1.0632585,0.0,0.88548744,-0.05659927,0.52420336,1.0632585,0.005896572,1.0,0.8853433,-11.319854,104.840675
0.22,-19.751543,4.8405124E-4,1.0632585,0.0,0.88273156,-0.08017245,0.53016174,1.0632585,0.005896572,1.0,0.88244176,-16.03449,106.03235
0.24,-20.844814,7.403091E-4,1.0632585,0.0,0.87942624,-0.10596739,0.53708816,1.0632585,0.005896572,1.0,0.87891775,-21.193478,107.41763
0.26,-22.04311,0.0010674176,1.0632585,0.0,0.8755856,-0.1329988,0.5448939,1.0632585,0.005896572,1.0,0.87478125,-26.599758,108.97878
0.28,-23.321459,0.0014671754,1.0632585,0.0,0.87124264,-0.1602734,0.55347914,1.0632585,0.005896572,1.0,0.87006825,-32.05468,110.69582
0.3,-24.654907,0.0019385507,1.0632585,0.0,0.86644983,-0.18684226,0.56272715,1.0632585,0.005896572,1.0,0.86484444,-37.368454,112.54543
0.32,-26.01941,0.002477883,1.0632585,0.0,0.8612784,-0.21185058,0.5725103,1.0632585,0.005896572,1.0,0.85920167,-42.370117,114.50206
0.34,-27.392677,0.0030792204,1.0632585,0.0,0.8558171,-0.2345777,0.58268887,1.0632585,0.005896572,1.0,0.85325384,-46.91554,116.53777
0.36,-28.754854,0.0037347565,1.0632585,0.0,0.85016656,-0.25446522,0.5931147,1.0632585,0.005896572,1.0,0.8471294,-50.893044,118.62293
0.38,-30.089046,0.004435331,1.0632585,0.0,0.84443563,-0.27113175,0.6036329,1.0632585,0.005896572,1.0,0.84096324,-54.22635,120.726585
0.4,-31.38165,0.005170957,1.0632585,0.0,0.92921245,-0.4640448,0.382334,1.0632585,0.005896572,1.0,0.9199417,-92.80896,76.4668
0.42,-32.54326,0.0064524105,1.0632585,0.0,0.92050165,-0.48477858,0.40180767,1.0632585,0.005896572,1.0,0.91028255,-96.95572,80.361534
0.44,-33.32947,0.0077655194,1.0632585,0.0,0.91443795,-0.4931369,0.41588688,1.0632585,0.005896572,1.0,0.90379035,-98.62738,83.177376
0.46,-33.740288,0.009075748,1.0632585,0.0,0.9113277,-0.49068248,0.42404008,1.0632585,0.005896572,1.0,0.90075004,-98.1365,84.808014
0.48,-33.782555,0.010353338,1.0632585,0.0,0.9112705,-0.4787013,0.4260011,1.0632585,0.005896572,1.0,0.9012053,-95.74026,85.20022
0.5,-33.468437,0.01157234,1.0632585,0.0,0.91418415,-0.4580788,0.42172593,1.0632585,0.005896572,1.0,0.90500164,-91.61576,84.345184
0.52,-32.814148,0.012709395,1.0632585,0.0,0.9198258,-0.4292935,0.41138795,1.0632585,0.005896572,1.0,0.9118158,-85.8587,82.27759
0.54,-31.839323,0.013742589,1.0632585,0.0,0.9278029,-0.3925027,0.3954112,1.0632585,0.005896572,1.0,0.92116976,-78.50054,79.08224
0.56,-30.566818,0.0146506205,1.0632585,0.0,0.93758154,-0.3477148,0.37453228,1.0632585,0.005896572,1.0,0.93243444,-69.54296,74.906456
0.58,-29.02301,0.01541254,1.0632585,0.0,0.948502,-0.29504156,0.3498503,1.0632585,0.005896572,1.0,0.9448418,-59.008312,69.97006
0.6,-27.23846,0.016008245,1.0632585,0.0,0.95981807,-0.23499231,0.32282057,1.0632585,0.005896572,1.0,0.9575252,-46.998463,64.56412
0.62,-25.248703,0.016419806,1.0632585,0.0,0.9707662,-0.16874996,0.29515392,1.0632585,0.005896572,1.0,0.9695979,-33.749992,59.030785
0.64,-23.095024,0.016633496,1.0632585,0.0,0.98066103,-0.09831129,0.26860964,1.0632585,0.005896572,1.0,0.9802687,-19.662258,53.721928
0.66,-20.824677,0.016642021,1.0632585,0.0,0.98899204,-0.026398607,0.24473046,1.0632585,0.005896572,1.0,0.988964,-5.2797213,48.94609
0.68,-18.490326,0.016446298,1.0632585,0.0,0.99548936,0.043879215,0.22460556,1.0632585,0.005896572,1.0,0.99541235,8.775843,44.921112
0.7,-16.148499,0.016056098,1.0632585,0.0,1.000131,0.109522864,0.20875984,1.0632585,0.005896572,1.0,0.9996536,21.904573,41.75197
0.72,-13.857208,0.015489247,1.0632585,0.0,1.003091,0.16811216,0.19720116,1.0632585,0.005896572,1.0,1.001969,33.622433,39.44023
0.74,-11.673119,0.014769622,1.0632585,0.0,1.004653,0.21808797,0.18957585,1.0632585,0.005896572,1.0,1.0027667,43.617596,37.91517
0.76,-9.6489105,0.013924546,1.0632585,0.0,1.0051266,0.2587789,0.18535501,1.0632585,0.005896572,1.0,1.0024711,51.75578,37.071003
0.78,-7.831093,0.012982314,1.0632585,0.0,1.0047941,0.29022172,0.18396986,1.0632585,0.005896572,1.0,1.0014518,58.044346,36.793972
0.8,-6.258812,0.011970362,1.0632585,0.0,1.0038886,0.3128731,0.18488637,1.0632585,0.005896572,1.0,0.99999964,62.57462,36.977272
0.82,-4.9632797,0.010914292,1.0632585,0.0,1.0025955,0.3273136,0.1876277,1.0632585,0.005896572,1.0,0.9983331,65.46272,37.52554
0.84,-3.967949,0.009837734,1.0632585,0.0,1.0010595,0.3340228,0.19179112,1.0632585,0.005896572,1.0,0.9966134,66.80456,38.358223
0.86,-3.2890015,0.00876276,1.0632585,0.0,0.9993869,0.33326757,0.1970616,1.0632585,0.005896572,1.0,0.99495333,66.65351,39.41232
0.88,-2.935608,0.00771051,1.0632585,0.0,0.9976441,0.32514638,0.20321783,1.0632585,0.005896572,1.0,0.9934171,65.029274,40.643566
0.9,-2.9104614,0.00670158,1.0632585,0.0,0.995859,0.30976218,0.21011542,1.0632585,0.005896572,1.0,0.9920164,61.952435,42.023083
0.92,-3.2099,0.005755839,1.0632585,0.0,0.99403334,0.2874813,0.21762487,1.0632585,0.005896572,1.0,0.9907184,57.49626,43.524975
0.94,-3.8241882,0.0048915134,1.0632585,0.0,0.99216616,0.25915506,0.22555585,1.0632585,0.005896572,1.0,0.9894679,51.831013,45.11117
0.96,-4.7374115,0.004123743,1.0632585,0.0,0.9902797,0.22619034,0.23360209,1.0632585,0.005896572,1.0,0.98822105,45.238068,46.720417
0.98,-5.928177,0.003463117,1.0632585,0.0,0.98842955,0.19038893,0.24136671,1.0632585,0.005896572,1.0,0.9869687,38.077785,48.273342
1.0,-7.3702393,0.0029148296,1.0632585,0.0,0.98668796,0.1536155,0.24846163,1.0632585,0.005896572,1.0,0.9857356,30.7231,49.692326
1.02,-9.033478,0.0024788608,1.0632585,0.0,0.9851066,0.1174065,0.25465193,1.0632585,0.005896572,1.0,0.98454946,23.4813,50.930386
1.04,-10.884872,0.0021512287,1.0632585,0.0,0.98367333,0.08266549,0.25997248,1.0632585,0.005896572,1.0,0.98339677,16.533098,51.994495
1.06,-12.889191,0.0019259703,1.0632585,0.0,0.9822855,0.04954432,0.26477635,1.0632585,0.005896572,1.0,0.98218596,9.908864,52.95527
1.08,-15.00943,0.0017972881,1.0632585,0.0,0.9807529,0.01751639,0.26968133,1.0632585,0.005896572,1.0,0.9807404,3.5032778,53.936268
1.1,-17.206497,0.0017613347,1.0632585,0.0,0.9788284,-0.014387183,0.2754457,1.0632585,0.005896572,1.0,0.9788199,-2.8774366,55.08914
1.12,-19.438553,0.0018172215,1.0632585,0.0,0.9762601,-0.04724782,0.28278747,1.0632585,0.005896572,1.0,0.97616917,-9.449564,56.557495
1.14,-21.660614,0.0019670369,1.0632585,0.0,0.97284985,-0.08190124,0.2922073,1.0632585,0.005896572,1.0,0.97257537,-16.380247,58.44146
1.16,-23.823883,0.0022148718,1.0632585,0.0,0.9685025,-0.11863384,0.30385414,1.0632585,0.005896572,1.0,0.9679239,-23.726767,60.77083
1.18,-25.876144,0.0025650728,1.0632585,0.0,0.96325886,-0.1570094,0.31747293,1.0632585,0.005896572,1.0,0.9622396,-31.401878,63.494587
1.2,-27.763046,0.0030201564,1.0632585,0.0,0.9573049,-0.19588158,0.33244076,1.0632585,0.005896572,1.0,0.9557081,-39.176315,66.48815
1.22,-29.43013,0.0035789246,1.0632585,0.0,0.95095956,-0.23359686,0.34786782,1.0632585,0.005896572,1.0,0.9486727,-46.71937,69.57356
1.24,-30.825806,0.004235307,1.0632585,0.0,0.9446497,-0.26834288,0.36270806,1.0632585,0.005896572,1.0,0.94161063,-53.668575,72.54161
1.26,-31.90451,0.0049782526,1.0632585,0.0,0.9388754,-0.2985217,0.37585008,1.0632585,0.005896572,1.0,0.9350896,-59.704338,75.17001
1.28,-32.629715,0.005792626,1.0632585,0.0,0.9341691,-0.32301545,0.3861763,1.0632585,0.005896572,1.0,0.92971265,-64.60309,77.23526
1.3,-32.975586,0.006660736,1.0632585,0.0,0.9310478,-0.34126785,0.39262053,1.0632585,0.005896572,1.0,0.9260553,-68.25357,78.52411
1.32,-32.927994,0.0075639025,1.0632585,0.0,0.92995185,-0.3531536,0.39425468,1.0632585,0.005896572,1.0,0.92459816,-70.630714,78.85094
1.34,-32.484085,0.008483527,1.0632585,0.0,0.93117815,-0.3587151,0.39041516,1.0632585,0.005896572,1.0,0.9256613,-71.74302,78.08303
1.36,-31.651215,0.009401362,1.0632585,0.0,0.9348146,-0.35788286,0.3808521,1.0632585,0.005896572,1.0,0.92934483,-71.57657,76.17042
